2013/11/27 34 34 31.2 31.2 4110 0 0 29146 0 0 29146 0 0 0 
2013/11/28 30.9 30.9 29.9 30.2 1673 0 0 29009 0 0 29009 0 0 0 
2013/11/29 30.2 30.9 30.2 30.4 879 0 0 29009 0 0 29009 0 0 0 
2013/12/02 30.4 30.85 30.4 30.45 601 0 0 29009 0 0 29009 0 0 0 
2013/12/03 30.5 30.65 30.45 30.55 738 0 0 29009 0 0 29009 0 0 0 
2013/12/04 30.55 32.35 30.1 31.9 1679 0 0 29009 0 0 29009 0 0 0 
2013/12/05 32 32.25 31.4 31.6 892 0 0 29027 0 0 29027 0 0 0 
2013/12/06 32 33.5 31.8 32.55 1629 0 0 29045 0 0 29045 0 0 0 
2013/12/09 32.5 32.5 31.7 31.95 1169 0 0 29063 0 0 29063 0 0 0 
2013/12/10 32 32.05 31 31.35 671 0 0 29081 0 0 29081 0 0 0 
2013/12/11 31.5 31.5 30.8 30.85 396 0 0 29081 0 0 29081 0 0 0 
2013/12/12 30.85 31.2 30.65 30.65 257 0 0 29081 0 0 29081 0 0 0 
2013/12/13 30.6 31.2 30.5 31.2 347 0 0 29081 0 0 29081 0 0 0 
2013/12/16 31.1 31.1 30.6 30.8 217 0 0 29081 0 0 29081 0 0 0 
2013/12/17 30.8 31 30.6 30.65 162 0 0 29081 0 0 29081 0 0 0 
2013/12/18 30.65 30.85 30.35 30.5 330 0 0 29081 0 0 29081 0 0 0 
2013/12/19 30.5 31.4 30.5 31.2 285 0 0 29081 0 0 29081 0 0 0 
2013/12/20 31.3 31.3 30.8 30.8 295 0 0 29081 0 0 29081 0 0 0 
2013/12/23 31.7 31.7 30.9 31.2 349 0 0 29081 0 0 29081 0 0 0 
2013/12/24 31.3 32.5 31.3 31.95 668 0 0 29103 0 0 29103 0 0 0 
2013/12/25 31.75 31.9 31.3 31.65 280 0 0 29100 0 0 29100 0 0 0 
2013/12/26 31.8 32.7 31.7 31.8 690 0 0 29096 0 0 29096 0 0 0 
2013/12/27 31.8 32.1 31.35 31.85 356 0 0 29084 0 0 29084 0 0 0 
2013/12/30 32 32 31.45 31.5 178 0 0 29082 0 0 29082 0 0 0 
2013/12/31 31.25 31.75 30.8 31 458 0 0 29082 0 0 29082 0 0 0 
2014/01/02 31 31.4 30.8 31.3 200 0 0 29083 0 0 29083 0 0 0 
2014/01/03 31.3 31.4 30.9 31.4 220 0 0 29083 0 0 29083 0 0 0 
2014/01/06 31.3 31.55 31.1 31.1 97 0 0 29086 0 0 29086 0 0 0 
2014/01/07 31.1 31.3 30.9 31.05 170 0 0 29090 0 1 29091 0 0 0 
2014/01/08 31 32.1 31 31.7 698 0 0 29094 0 1 29095 0 0 0 
2014/01/09 31.7 31.7 31 31.1 339 0 0 29095 0 1 29096 0 0 0 
2014/01/10 31.1 31.45 31 31.4 165 0 0 29100 0 1 29101 0 0 0 
2014/01/13 31.55 31.85 31.35 31.55 285 0 0 29104 0 1 29105 0 0 0 
2014/01/14 31.55 31.65 31.3 31.4 126 0 0 29108 0 1 29109 0 0 0 
2014/01/15 31.5 32.5 31.35 32 505 0 0 29111 0 1 29112 0 0 0 
2014/01/16 31.9 32 31.5 31.5 198 0 0 29111 0 1 29112 0 0 0 
2014/01/17 31.7 31.7 31.5 31.55 112 0 0 29111 0 1 29112 0 0 0 
2014/01/20 31.7 31.7 31.4 31.55 105 0 0 29111 0 1 29112 0 0 0 
2014/01/21 31.55 31.7 31.3 31.5 206 0 0 29116 0 1 29117 0 0 0 
2014/01/22 31.5 31.6 31.15 31.15 112 0 0 29116 0 1 29117 0 0 0 
2014/01/23 31.15 31.3 31.1 31.15 95 0 0 29116 0 1 29117 0 0 0 
2014/01/24 31.15 31.2 30.6 31.15 229 0 0 29144 0 1 29145 0 0 0 
2014/01/27 30.7 31.05 30.7 30.7 156 0 0 29160 0 1 29161 0 0 0 
2014/02/05 30.5 30.6 30.25 30.55 76 0 0 29157 0 0 29157 0 0 0 
2014/02/06 30.6 30.8 30.55 30.7 100 0 0 29139 0 0 29139 0 0 0 
2014/02/07 30.7 30.8 30.55 30.55 174 0 0 29124 0 0 29124 0 0 0 
2014/02/10 30.6 30.7 30.55 30.55 61 0 0 29123 0 0 29123 0 0 0 
2014/02/11 30.55 30.9 30.5 30.9 159 0 0 29123 0 0 29123 0 0 0 
2014/02/12 30.9 31.1 30.6 30.85 70 0 0 29121 0 0 29121 0 0 0 
2014/02/13 30.9 30.9 30.65 30.65 45 0 0 29119 0 0 29119 0 0 0 
2014/02/14 30.8 30.8 30.5 30.55 92 0 0 29119 0 0 29119 0 0 0 
2014/02/17 30.6 30.7 30.5 30.5 64 0 0 29119 0 0 29119 0 0 0 
2014/02/18 30.55 30.65 30.35 30.45 108 0 0 29119 0 0 29119 0 0 0 
